round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/15/2020,Osijek,Slaven Belupo,0,0,Stadion Gradski vrt,
1,08/16/2020,Hajduk,Istra 1961,2,0,Gradski stadion Poljud,
1,08/16/2020,Dinamo,Lokomotiva,6,0,Stadion Maksimir,
1,08/15/2020,Rijeka,Šibenik,2,1,HNK Rijeka,
1,08/14/2020,Varaždin,Gorica,1,5,Stadion Varteks,
2,08/22/2020,Slaven Belupo,Gorica,1,2,Gradski stadion 'Ivan Kušek Apaš',
2,08/22/2020,Šibenik,Varaždin,0,1,Šubićevac,
2,08/21/2020,Lokomotiva,Rijeka,1,0,Nogometni stadion Zagreb,
2,08/21/2020,Istra 1961,Dinamo,0,1,Aldo Drosina,
2,08/23/2020,Osijek,Hajduk,1,2,Stadion Gradski vrt,
3,08/29/2020,Hajduk,Slaven Belupo,2,2,Gradski stadion Poljud,
3,08/30/2020,Dinamo,Osijek,4,1,Stadion Maksimir,
3,08/29/2020,Rijeka,Istra 1961,2,1,HNK Rijeka,
3,08/30/2020,Varaždin,Lokomotiva,1,1,Stadion Varteks,
3,08/28/2020,Gorica,Šibenik,3,2,Gradski stadion,
4,11/09/2020,Slaven Belupo,Šibenik,0,0,Gradski stadion 'Ivan Kušek Apaš',
4,09/13/2020,Lokomotiva,Gorica,1,2,Nogometni stadion Zagreb,
4,09/13/2020,Istra 1961,Varaždin,0,1,Aldo Drosina,
4,12/09/2020,Osijek,Rijeka,3,0,Stadion Gradski vrt,
4,12/09/2020,Hajduk,Dinamo,1,2,Gradski stadion Poljud,
5,09/19/2020,Dinamo,Slaven Belupo,3,3,Stadion Maksimir,
5,10/02/2021,Rijeka,Hajduk,0,1,HNK Rijeka,
5,09/20/2020,Varaždin,Osijek,0,1,Stadion Varteks,
5,09/19/2020,Gorica,Istra 1961,2,2,Gradski stadion,
5,09/18/2020,Šibenik,Lokomotiva,3,2,Šubićevac,
6,10/28/2020,Slaven Belupo,Lokomotiva,0,0,Gradski stadion 'Ivan Kušek Apaš',
6,09/26/2020,Istra 1961,Šibenik,1,0,Aldo Drosina,
6,09/26/2020,Osijek,Gorica,2,1,Stadion Gradski vrt,
6,09/27/2020,Hajduk,Varaždin,2,0,Gradski stadion Poljud,
6,01/19/2021,Dinamo,Rijeka,0,2,Stadion Maksimir,
7,04/10/2020,Rijeka,Slaven Belupo,2,0,HNK Rijeka,
7,04/10/2020,Varaždin,Dinamo,1,2,Stadion Varteks,
7,03/10/2020,Gorica,Hajduk,2,1,Gradski stadion,
7,03/10/2020,Šibenik,Osijek,0,2,Šubićevac,
7,02/10/2020,Lokomotiva,Istra 1961,0,0,Nogometni stadion Zagreb,
8,10/16/2020,Slaven Belupo,Istra 1961,5,1,Gradski stadion 'Ivan Kušek Apaš',
8,04/11/2020,Osijek,Lokomotiva,2,1,Stadion Gradski vrt,
8,10/18/2020,Hajduk,Šibenik,0,1,Gradski stadion Poljud,
8,10/17/2020,Dinamo,Gorica,3,2,Stadion Maksimir,
8,10/17/2020,Rijeka,Varaždin,2,1,HNK Rijeka,
9,10/23/2020,Varaždin,Slaven Belupo,1,2,Stadion Varteks,
9,02/17/2021,Gorica,Rijeka,0,0,Gradski stadion,
9,10/25/2020,Šibenik,Dinamo,0,2,Šubićevac,
9,11/24/2020,Lokomotiva,Hajduk,1,2,Nogometni stadion Zagreb,
9,11/25/2020,Istra 1961,Osijek,1,4,Aldo Drosina,
10,10/31/2020,Slaven Belupo,Osijek,0,1,Gradski stadion 'Ivan Kušek Apaš',
10,10/31/2020,Istra 1961,Hajduk,1,0,Aldo Drosina,
10,01/11/2020,Lokomotiva,Dinamo,1,1,Nogometni stadion Zagreb,
10,01/11/2020,Šibenik,Rijeka,2,0,Šubićevac,
10,11/23/2020,Gorica,Varaždin,1,0,Gradski stadion,
11,02/12/2020,Gorica,Slaven Belupo,0,1,Gradski stadion,
11,07/11/2020,Varaždin,Šibenik,1,3,Stadion Varteks,
11,08/11/2020,Rijeka,Lokomotiva,1,0,HNK Rijeka,
11,08/11/2020,Dinamo,Istra 1961,5,0,Stadion Maksimir,
11,07/11/2020,Hajduk,Osijek,1,1,Gradski stadion Poljud,
12,11/21/2020,Slaven Belupo,Hajduk,0,2,Gradski stadion 'Ivan Kušek Apaš',
12,11/21/2020,Osijek,Dinamo,2,0,Stadion Gradski vrt,
12,01/27/2021,Istra 1961,Rijeka,1,2,Aldo Drosina,
12,11/20/2020,Lokomotiva,Varaždin,2,2,Nogometni stadion Zagreb,
12,11/20/2020,Šibenik,Gorica,1,3,Šubićevac,
13,11/27/2020,Šibenik,Slaven Belupo,0,3,Šubićevac,
13,11/28/2020,Gorica,Lokomotiva,1,1,Gradski stadion,
13,11/28/2020,Varaždin,Istra 1961,1,1,Stadion Varteks,
13,11/29/2020,Rijeka,Osijek,1,1,HNK Rijeka,
13,01/27/2021,Dinamo,Hajduk,3,1,Stadion Maksimir,
14,06/12/2020,Slaven Belupo,Dinamo,1,5,Gradski stadion 'Ivan Kušek Apaš',
14,06/12/2020,Hajduk,Rijeka,1,2,Gradski stadion Poljud,
14,05/12/2020,Osijek,Varaždin,1,0,Stadion Gradski vrt,
14,01/19/2021,Istra 1961,Gorica,1,1,Aldo Drosina,
14,01/26/2021,Lokomotiva,Šibenik,0,4,Nogometni stadion Zagreb,
15,12/13/2020,Lokomotiva,Slaven Belupo,2,1,Nogometni stadion Zagreb,
15,10/02/2021,Šibenik,Istra 1961,1,0,Šubićevac,
15,12/12/2020,Gorica,Osijek,4,1,Gradski stadion,
15,12/12/2020,Varaždin,Hajduk,4,2,Stadion Varteks,
15,12/13/2020,Rijeka,Dinamo,2,2,HNK Rijeka,
16,03/17/2021,Slaven Belupo,Rijeka,,,Gradski stadion 'Ivan Kušek Apaš',
16,12/19/2020,Dinamo,Varaždin,4,0,Stadion Maksimir,
16,12/20/2020,Hajduk,Gorica,2,4,Gradski stadion Poljud,
16,12/19/2020,Osijek,Šibenik,1,0,Stadion Gradski vrt,
16,10/03/2021,Istra 1961,Lokomotiva,,,Aldo Drosina,
17,01/24/2021,Istra 1961,Slaven Belupo,2,1,Aldo Drosina,
17,01/22/2021,Lokomotiva,Osijek,0,3,Nogometni stadion Zagreb,
17,01/22/2021,Šibenik,Hajduk,0,1,Šubićevac,
17,01/23/2021,Gorica,Dinamo,3,4,Gradski stadion,
17,01/23/2021,Varaždin,Rijeka,2,1,Stadion Varteks,
18,01/29/2021,Slaven Belupo,Varaždin,2,0,Gradski stadion 'Ivan Kušek Apaš',
18,01/31/2021,Rijeka,Gorica,0,2,HNK Rijeka,
18,01/30/2021,Dinamo,Šibenik,1,2,Stadion Maksimir,
18,01/30/2021,Hajduk,Lokomotiva,0,1,Gradski stadion Poljud,
18,01/30/2021,Osijek,Istra 1961,1,0,Stadion Gradski vrt,
19,02/02/2021,Osijek,Slaven Belupo,3,0,Stadion Gradski vrt,
19,03/02/2021,Hajduk,Istra 1961,1,0,Gradski stadion Poljud,
19,02/02/2021,Dinamo,Lokomotiva,2,0,Stadion Maksimir,
19,03/02/2021,Rijeka,Šibenik,2,2,HNK Rijeka,
19,03/02/2021,Varaždin,Gorica,2,1,Stadion Varteks,
20,08/02/2021,Slaven Belupo,Gorica,0,1,Gradski stadion 'Ivan Kušek Apaš',
20,07/02/2021,Šibenik,Varaždin,0,0,Šubićevac,
20,06/02/2021,Lokomotiva,Rijeka,2,3,Nogometni stadion Zagreb,
20,07/02/2021,Istra 1961,Dinamo,0,1,Aldo Drosina,
20,06/02/2021,Osijek,Hajduk,2,0,Stadion Gradski vrt,
21,12/31/2021,Hajduk,Slaven Belupo,,,Gradski stadion Poljud,
21,02/13/2021,Dinamo,Osijek,1,0,Stadion Maksimir,
21,02/14/2021,Rijeka,Istra 1961,1,1,HNK Rijeka,
21,12/02/2021,Varaždin,Lokomotiva,0,1,Stadion Varteks,
21,02/13/2021,Gorica,Šibenik,1,0,Gradski stadion,
22,02/19/2021,Slaven Belupo,Šibenik,2,2,Gradski stadion 'Ivan Kušek Apaš',
22,02/20/2021,Lokomotiva,Gorica,0,3,Nogometni stadion Zagreb,
22,02/20/2021,Istra 1961,Varaždin,0,1,Aldo Drosina,
22,02/21/2021,Osijek,Rijeka,2,0,Stadion Gradski vrt,
22,12/31/2021,Hajduk,Dinamo,,,Gradski stadion Poljud,
23,02/28/2021,Dinamo,Slaven Belupo,,,Stadion Maksimir,
23,02/27/2021,Rijeka,Hajduk,,,HNK Rijeka,
23,02/26/2021,Varaždin,Osijek,,,Stadion Varteks,
23,02/28/2021,Gorica,Istra 1961,,,Gradski stadion,
23,02/27/2021,Šibenik,Lokomotiva,,,Šubićevac,
