round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/21/2020 18:00,FK Ústí nad Labem,FK Varnsdorf,0,0,Městský stadion v Ústí nad Labem,
1,08/22/2020 10:15,FC Slavoj Vyšehrad,FK Dukla Praha,0,3,Stadion Evžena Rošického,
1,08/22/2020 17:00,1.SK Prostějov,FK Blansko,1,1,Stadion Za Místním nádražím,
1,08/22/2020 17:00,FK Fotbal Třinec,SK Líšeň 2019,2,3,Stadion Rudolfa Labaje,
1,08/23/2020 17:00,FC MAS Táborsko,FK Viktoria Žižkov,1,3,Hřiště v Kvapilově ulici,
1,08/26/2020 17:00,FC Hradec Králové,FC Sellier & Bellot Vlašim,1,0,Všesportovní stadion,
1,09/22/2020 16:30,MFK Chrudim,FC Vysočina Jihlava,1,2,Stadion Za Vodojemem,
2,08/29/2020 11:00,MFK Chrudim,FC MAS Táborsko,1,0,Stadion Za Vodojemem,
2,08/29/2020 17:00,SK Líšeň 2019,FK Blansko,4,1,Areál SK Líšeň,
2,08/29/2020 17:00,FK Dukla Praha,1.SK Prostějov,0,0,Stadion Juliska,
2,08/30/2020 10:00,FK Viktoria Žižkov,FC Slavoj Vyšehrad,3,0,Stadion SK Prosek,
2,08/30/2020 17:00,FK Varnsdorf,FK Fotbal Třinec,1,0,Městský stadion v Kotlině,
2,08/30/2020 17:00,FC Sellier & Bellot Vlašim,FK Ústí nad Labem,5,2,Stadion v Kollárově ulici,
2,08/30/2020 17:00,FC Vysočina Jihlava,FC Hradec Králové,3,4,Stadion v Jiráskově ulici,
3,09/10/2020 18:00,FK Ústí nad Labem,FC Vysočina Jihlava,2,0,Městský stadion v Ústí nad Labem,
3,09/11/2020 17:00,FK Blansko,FK Dukla Praha,1,0,Stadion na Mlýnské,
3,09/11/2020 18:00,FC Hradec Králové,MFK Chrudim,1,0,Všesportovní stadion,
3,09/12/2020 17:00,1.SK Prostějov,FK Viktoria Žižkov,0,2,Stadion Za Místním nádražím,
3,09/12/2020 17:00,SK Líšeň 2019,FK Varnsdorf,1,1,Areál SK Líšeň,
3,11/11/2020 14:00,FC Slavoj Vyšehrad,FC MAS Táborsko,0,2,Stadion Evžena Rošického,
3,11/12/2020 14:00,FK Fotbal Třinec,FC Sellier & Bellot Vlašim,3,3,Stadion Rudolfa Labaje,
4,09/18/2020 18:00,FC Vysočina Jihlava,SK Líšeň 2019,1,1,Stadion v Jiráskově ulici,
4,09/19/2020 16:30,FK Dukla Praha,FK Fotbal Třinec,3,1,Stadion Juliska,
4,09/19/2020 16:30,FK Viktoria Žižkov,FC Hradec Králové,0,2,Stadion SK Prosek,
4,09/20/2020 16:30,FK Varnsdorf,FK Blansko,1,1,Městský stadion v Kotlině,
4,09/20/2020 16:30,FC MAS Táborsko,FK Ústí nad Labem,0,2,Hřiště v Kvapilově ulici,
4,11/14/2020 14:00,MFK Chrudim,FC Slavoj Vyšehrad,3,0,Stadion Za Vodojemem,
4,11/17/2020 13:30,FC Sellier & Bellot Vlašim,1.SK Prostějov,1,3,Stadion v Kollárově ulici,
5,09/25/2020 18:00,FC Hradec Králové,FC Slavoj Vyšehrad,0,0,Všesportovní stadion,
5,09/26/2020 16:30,1.SK Prostějov,FC MAS Táborsko,1,1,Stadion Za Místním nádražím,
5,09/26/2020 16:30,FK Fotbal Třinec,FC Vysočina Jihlava,0,5,Stadion Rudolfa Labaje,
5,09/26/2020 16:30,SK Líšeň 2019,FC Sellier & Bellot Vlašim,1,0,Areál SK Líšeň,
5,09/26/2020 18:00,FK Ústí nad Labem,MFK Chrudim,1,1,Městský stadion v Ústí nad Labem,
5,09/27/2020 10:15,FK Blansko,FK Viktoria Žižkov,1,2,Stadion na Mlýnské,
5,09/27/2020 16:30,FK Varnsdorf,FK Dukla Praha,2,2,Městský stadion v Kotlině,
6,10/02/2020 18:00,FC Vysočina Jihlava,1.SK Prostějov,1,2,Stadion v Jiráskově ulici,
6,10/03/2020 16:00,FK Dukla Praha,SK Líšeň 2019,2,2,Stadion Juliska,
6,10/03/2020 16:00,MFK Chrudim,FK Varnsdorf,2,0,Stadion Za Vodojemem,
6,10/03/2020 16:00,FC Slavoj Vyšehrad,FK Ústí nad Labem,1,3,Stadion Evžena Rošického,
6,10/04/2020 16:00,FC Sellier & Bellot Vlašim,FK Blansko,2,2,Stadion v Kollárově ulici,
