round,date,home_team,away_team,home_score,away_score,stadium,stage
1,09/11/2020,SønderjyskE,FC Midtjylland,2,0,Sydbank Park,
1,09/13/2020,Lyngby Boldklub,AaB,0,0,Lyngby Stadion,
1,09/13/2020,AC Horsens,Randers FC,0,3,Casa Arena Horsens,
1,09/13/2020,Brøndby IF,FC Nordsjælland,3,2,Brøndby Stadion,
1,09/13/2020,OB,F.C. København,3,2,Nature Energy Park,
1,09/14/2020,AGF,Vejle Boldklub,4,2,Ceres Park & Arena,
2,09/19/2020,FC Midtjylland,Lyngby Boldklub,1,0,MCH Arena,
2,09/20/2020,F.C. København,Brøndby IF,1,2,Telia Parken,
2,09/20/2020,OB,FC Nordsjælland,1,1,Nature Energy Park,
2,09/20/2020,Randers FC,AGF,1,1,Cepheus Park Randers,
2,09/20/2020,Vejle Boldklub,SønderjyskE,4,1,Vejle Stadion,
2,09/21/2020,AaB,AC Horsens,1,0,Aalborg Portland Park,
3,09/26/2020,FC Midtjylland,Randers FC,1,0,MCH Arena,
3,09/27/2020,AGF,OB,4,2,Ceres Park & Arena,
3,09/27/2020,SønderjyskE,AaB,3,1,Sydbank Park,
3,09/27/2020,Brøndby IF,AC Horsens,2,1,Brøndby Stadion,
3,09/27/2020,Vejle Boldklub,F.C. København,2,2,Vejle Stadion,
3,09/28/2020,FC Nordsjælland,Lyngby Boldklub,4,1,Right to Dream Park,
4,10/02/2020,Randers FC,Brøndby IF,1,2,Cepheus Park Randers,
4,10/04/2020,Lyngby Boldklub,SønderjyskE,2,2,Lyngby Stadion,
4,10/04/2020,OB,Vejle Boldklub,0,1,Nature Energy Park,
4,10/04/2020,AaB,AGF,1,1,Aalborg Portland Park,
4,10/04/2020,AC Horsens,FC Midtjylland,2,2,Casa Arena Horsens,
4,10/04/2020,F.C. København,FC Nordsjælland,3,2,Telia Parken,
5,10/17/2020,FC Midtjylland,OB,3,1,MCH Arena,
5,10/18/2020,AGF,AC Horsens,3,0,Ceres Park & Arena,
5,10/18/2020,Vejle Boldklub,Lyngby Boldklub,3,2,Vejle Stadion,
5,10/18/2020,SønderjyskE,Brøndby IF,2,0,Sydbank Park,
5,10/18/2020,F.C. København,AaB,1,2,Telia Parken,
5,10/19/2020,FC Nordsjælland,Randers FC,1,0,Right to Dream Park,
6,10/23/2020,Lyngby Boldklub,OB,0,3,Lyngby Stadion,
6,10/24/2020,Brøndby IF,FC Midtjylland,2,3,Brøndby Stadion,
6,10/25/2020,AC Horsens,FC Nordsjælland,1,1,Casa Arena Horsens,
6,10/25/2020,Randers FC,SønderjyskE,1,2,Cepheus Park Randers,
6,10/25/2020,AGF,F.C. København,0,1,Ceres Park & Arena,
