round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/24/2015 17:30,FC Viktoria Plzeň,SK Slavia Praha,2,1,Doosan Aréna,
1,07/24/2015 19:00,FC Vysočina Jihlava,AC Sparta Praha,0,0,Stadion v Jiráskově ulici,
1,07/25/2015 17:00,1.FC Slovácko,FK Dukla Praha,4,3,Městský fotbalový stadion Miroslava Valenty,
1,07/25/2015 17:00,1.FK Příbram,FK Jablonec,2,3,Stadion Na Litavce,
1,07/25/2015 17:00,FC Zbrojovka Brno,FC Baník Ostrava,2,1,Městský fotbalový stadión,
1,07/25/2015 20:15,FK Teplice,SK Sigma Olomouc,2,2,Na Stínadlech,
1,07/26/2015 17:00,Bohemians Praha 1905,FC Fastav Zlín,0,1,Ďolíček,
1,07/26/2015 20:15,FC Slovan Liberec,FK Mladá Boleslav,4,2,Stadión U Nisy,
2,08/01/2015 15:00,AC Sparta Praha,FC Baník Ostrava,3,1,Generali Česká pojišťovna Arena,
2,08/01/2015 17:00,FK Teplice,1.FC Slovácko,2,0,Na Stínadlech,
2,08/01/2015 17:00,FC Fastav Zlín,FC Vysočina Jihlava,1,0,Letná,
2,08/01/2015 17:00,SK Sigma Olomouc,1.FK Příbram,1,3,Andrův stadión,
2,08/01/2015 20:15,FK Dukla Praha,FC Viktoria Plzeň,1,0,Na Julisce,
2,08/02/2015 17:00,FK Mladá Boleslav,FC Zbrojovka Brno,2,0,Městský stadion Mladá Boleslav,
2,08/02/2015 17:00,SK Slavia Praha,FC Slovan Liberec,2,2,Sinobo Stadium,
2,08/02/2015 18:00,FK Jablonec,Bohemians Praha 1905,2,2,Střelnice,
3,08/07/2015 20:15,FC Zbrojovka Brno,SK Slavia Praha,1,0,Městský fotbalový stadión,
3,08/08/2015 17:00,1.FK Příbram,FK Teplice,3,2,Stadion Na Litavce,
3,08/08/2015 17:00,Bohemians Praha 1905,SK Sigma Olomouc,1,1,Ďolíček,
3,08/08/2015 20:15,FC Baník Ostrava,FK Mladá Boleslav,2,2,Městský stadion Ostrava,
3,08/09/2015 18:00,FC Viktoria Plzeň,1.FC Slovácko,2,2,Doosan Aréna,
3,08/09/2015 19:15,AC Sparta Praha,FC Fastav Zlín,3,0,Generali Česká pojišťovna Arena,
3,08/10/2015 19:00,FC Slovan Liberec,FK Dukla Praha,1,1,Stadión U Nisy,
3,08/10/2015 19:00,FC Vysočina Jihlava,FK Jablonec,1,0,Stadion v Jiráskově ulici,
4,08/14/2015 18:30,FK Teplice,FC Viktoria Plzeň,2,2,Na Stínadlech,
4,08/14/2015 20:30,FK Mladá Boleslav,AC Sparta Praha,2,4,Městský stadion Mladá Boleslav,
4,08/15/2015 17:00,FC Fastav Zlín,FC Baník Ostrava,2,0,Letná,
4,08/15/2015 17:00,SK Sigma Olomouc,FC Zbrojovka Brno,1,1,Andrův stadión,
4,08/15/2015 20:15,FK Dukla Praha,Bohemians Praha 1905,2,2,Na Julisce,
4,08/16/2015 17:00,SK Slavia Praha,FC Vysočina Jihlava,4,0,Sinobo Stadium,
4,08/16/2015 18:00,1.FC Slovácko,1.FK Příbram,2,1,Městský fotbalový stadion Miroslava Valenty,
4,08/16/2015 19:15,FK Jablonec,FC Slovan Liberec,1,1,Střelnice,
5,08/21/2015 20:15,FK Mladá Boleslav,FC Fastav Zlín,5,2,Městský stadion Mladá Boleslav,
5,08/22/2015 17:00,FC Vysočina Jihlava,1.FC Slovácko,1,2,Stadion v Jiráskově ulici,
5,08/22/2015 17:00,Bohemians Praha 1905,1.FK Příbram,1,1,Ďolíček,
5,08/22/2015 20:15,FC Baník Ostrava,SK Slavia Praha,1,3,Městský stadion Ostrava,
5,08/23/2015 17:00,FC Slovan Liberec,FK Teplice,2,0,Stadión U Nisy,
5,08/23/2015 17:00,FC Zbrojovka Brno,FK Jablonec,0,3,Městský fotbalový stadión,
5,08/23/2015 18:30,FC Viktoria Plzeň,SK Sigma Olomouc,2,0,Doosan Aréna,
5,08/23/2015 19:15,AC Sparta Praha,FK Dukla Praha,2,0,Generali Česká pojišťovna Arena,
6,09/12/2015 17:00,FK Teplice,Bohemians Praha 1905,2,1,Na Stínadlech,
6,09/12/2015 17:00,1.FC Slovácko,FC Slovan Liberec,1,2,Městský fotbalový stadion Miroslava Valenty,
6,09/12/2015 17:00,SK Sigma Olomouc,FC Vysočina Jihlava,2,1,Andrův stadión,
6,09/12/2015 17:00,FC Fastav Zlín,FC Zbrojovka Brno,2,1,Letná,
6,09/12/2015 20:15,SK Slavia Praha,FK Mladá Boleslav,1,1,Sinobo Stadium,
6,09/13/2015 15:00,FK Jablonec,AC Sparta Praha,1,1,Střelnice,
6,09/13/2015 18:30,1.FK Příbram,FC Viktoria Plzeň,0,4,Stadion Na Litavce,
6,09/14/2015 18:00,FK Dukla Praha,FC Baník Ostrava,4,1,Na Julisce,
7,09/18/2015 18:00,FC Vysočina Jihlava,FK Dukla Praha,2,2,Stadion v Jiráskově ulici,
7,09/19/2015 17:00,FC Zbrojovka Brno,1.FC Slovácko,2,0,Městský fotbalový stadión,
7,09/19/2015 17:00,FC Baník Ostrava,FK Jablonec,1,2,Městský stadion Ostrava,
7,09/19/2015 17:00,FC Fastav Zlín,SK Slavia Praha,0,2,Letná,
7,09/19/2015 20:15,FK Mladá Boleslav,FK Teplice,4,3,Městský stadion Mladá Boleslav,
7,09/20/2015 15:00,Bohemians Praha 1905,FC Viktoria Plzeň,0,1,Ďolíček,
7,09/20/2015 17:00,AC Sparta Praha,SK Sigma Olomouc,4,0,Generali Česká pojišťovna Arena,
7,09/20/2015 18:00,FC Slovan Liberec,1.FK Příbram,3,0,Stadión U Nisy,
8,09/25/2015 20:15,FK Jablonec,FK Mladá Boleslav,1,2,Střelnice,
8,09/26/2015 15:30,FK Teplice,FC Baník Ostrava,1,0,Na Stínadlech,
8,09/26/2015 15:30,1.FC Slovácko,Bohemians Praha 1905,1,0,Městský fotbalový stadion Miroslava Valenty,
8,09/26/2015 15:30,1.FK Příbram,FC Vysočina Jihlava,4,1,Stadion Na Litavce,
8,09/26/2015 15:30,FK Dukla Praha,FC Zbrojovka Brno,1,2,Na Julisce,
8,09/26/2015 15:30,SK Sigma Olomouc,FC Fastav Zlín,1,1,Andrův stadión,
8,09/26/2015 18:15,FC Viktoria Plzeň,FC Slovan Liberec,2,1,Doosan Aréna,
8,09/27/2015 15:00,SK Slavia Praha,AC Sparta Praha,1,0,Sinobo Stadium,
9,10/02/2015 20:15,FC Baník Ostrava,SK Sigma Olomouc,1,0,Městský stadion Ostrava,
9,10/03/2015 15:00,FC Zbrojovka Brno,FK Teplice,0,4,Městský fotbalový stadión,
9,10/03/2015 15:00,FK Mladá Boleslav,1.FK Příbram,4,0,Městský stadion Mladá Boleslav,
9,10/03/2015 18:15,FC Fastav Zlín,FK Jablonec,2,2,Letná,
9,10/04/2015 14:30,SK Slavia Praha,FK Dukla Praha,1,1,Sinobo Stadium,
9,10/04/2015 18:00,FC Slovan Liberec,Bohemians Praha 1905,3,1,Stadión U Nisy,
9,10/04/2015 18:00,FC Vysočina Jihlava,FC Viktoria Plzeň,2,4,Stadion v Jiráskově ulici,
9,10/04/2015 18:00,AC Sparta Praha,1.FC Slovácko,4,0,Generali Česká pojišťovna Arena,
10,10/16/2015 20:15,FK Dukla Praha,FK Mladá Boleslav,1,1,Na Julisce,
10,10/17/2015 14:30,FK Jablonec,SK Slavia Praha,0,0,Střelnice,
10,10/17/2015 17:00,FK Teplice,FC Vysočina Jihlava,0,1,Na Stínadlech,
10,10/17/2015 17:00,1.FC Slovácko,FC Baník Ostrava,2,1,Městský fotbalový stadion Miroslava Valenty,
10,10/17/2015 17:00,Bohemians Praha 1905,FC Zbrojovka Brno,1,1,Ďolíček,
10,10/17/2015 17:00,SK Sigma Olomouc,FC Slovan Liberec,1,1,Andrův stadión,
10,10/17/2015 20:15,FC Viktoria Plzeň,FC Fastav Zlín,4,2,Doosan Aréna,
10,10/18/2015 15:00,1.FK Příbram,AC Sparta Praha,0,4,Stadion Na Litavce,
11,10/23/2015 20:15,SK Slavia Praha,SK Sigma Olomouc,0,2,Sinobo Stadium,
11,10/24/2015 17:00,FC Baník Ostrava,1.FK Příbram,0,2,Městský stadion Ostrava,
11,10/24/2015 17:00,FK Mladá Boleslav,1.FC Slovácko,4,1,Městský stadion Mladá Boleslav,
11,10/24/2015 17:00,FC Fastav Zlín,FK Teplice,1,2,Letná,
11,10/24/2015 20:15,FK Jablonec,FK Dukla Praha,3,3,Střelnice,
11,10/25/2015 16:00,FC Zbrojovka Brno,FC Viktoria Plzeň,1,0,Městský fotbalový stadión,
11,10/25/2015 17:00,FC Vysočina Jihlava,FC Slovan Liberec,1,1,Stadion v Jiráskově ulici,
11,10/25/2015 18:00,AC Sparta Praha,Bohemians Praha 1905,3,0,Generali Česká pojišťovna Arena,
12,10/30/2015 18:00,FK Dukla Praha,FC Fastav Zlín,1,0,Na Julisce,
12,10/31/2015 17:00,1.FC Slovácko,FK Jablonec,1,1,Městský fotbalový stadion Miroslava Valenty,
12,10/31/2015 17:00,1.FK Příbram,FC Zbrojovka Brno,1,1,Stadion Na Litavce,
12,10/31/2015 17:00,Bohemians Praha 1905,FC Vysočina Jihlava,2,1,Ďolíček,
12,10/31/2015 17:00,SK Sigma Olomouc,FK Mladá Boleslav,1,2,Andrův stadión,
12,10/31/2015 20:15,FC Slovan Liberec,FC Baník Ostrava,2,1,Stadión U Nisy,
12,11/01/2015 15:00,FC Viktoria Plzeň,AC Sparta Praha,2,1,Doosan Aréna,
12,11/01/2015 18:30,FK Teplice,SK Slavia Praha,0,1,Na Stínadlech,
13,11/06/2015 20:15,FK Jablonec,SK Sigma Olomouc,4,0,Střelnice,
