round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/07/2004,FC Tescoma Zlín,SK Slavia Praha,1,0,Letná,
1,08/07/2004,SK Sigma Olomouc,SK Dynamo České Budějovice,2,1,Andrův stadión,
1,08/07/2004,FC Baník Ostrava,FK Teplice,1,2,Bazaly,
1,08/07/2004,AC Sparta Praha,1.FC Slovácko,1,1,Generali Česká pojišťovna Arena,
1,08/07/2004,1. FC Brno,FK Drnovice,1,0,Městský fotbalový stadión,
1,08/08/2004,FC Marila Příbram,Slezský FC Opava,2,1,Stadion Na Litavce,
1,08/09/2004,FK Mladá Boleslav,FK Jablonec 97,1,0,Městský stadion Mladá Boleslav,
1,09/03/2004,FC Slovan Liberec,FK Chmel Blšany,3,0,Stadión U Nisy,
2,08/14/2004,FK Drnovice,AC Sparta Praha,2,3,Sportovní areál Drnovice,
2,08/14/2004,Slezský FC Opava,FK Mladá Boleslav,2,1,Městský stadion Opava,
2,08/15/2004,FK Jablonec 97,FC Baník Ostrava,1,1,Střelnice,
2,08/15/2004,SK Dynamo České Budějovice,FC Marila Příbram,0,0,Střelecký ostrov,
2,08/15/2004,FK Chmel Blšany,1. FC Brno,0,1,Stadion FK Chmel Blšany,
2,08/16/2004,1.FC Slovácko,SK Sigma Olomouc,1,0,Městský fotbalový stadion Miroslava Valenty,
2,08/16/2004,SK Slavia Praha,FC Slovan Liberec,1,0,Stadion Evžena Rošického,
2,08/25/2004,FK Teplice,FC Tescoma Zlín,2,1,Na Stínadlech,
3,08/20/2004,FC Slovan Liberec,FC Marila Příbram,2,0,Stadión U Nisy,
3,08/20/2004,AC Sparta Praha,Slezský FC Opava,5,1,Generali Česká pojišťovna Arena,
3,08/21/2004,FC Tescoma Zlín,FK Chmel Blšany,0,0,Letná,
3,08/21/2004,SK Sigma Olomouc,SK Slavia Praha,2,1,Andrův stadión,
3,08/21/2004,FC Baník Ostrava,SK Dynamo České Budějovice,2,0,Bazaly,
3,08/22/2004,FK Jablonec 97,FK Drnovice,1,0,Střelnice,
3,08/22/2004,FK Mladá Boleslav,FK Teplice,0,0,Městský stadion Mladá Boleslav,
3,08/23/2004,1. FC Brno,1.FC Slovácko,1,0,Městský fotbalový stadión,
4,08/28/2004,1.FC Slovácko,FK Jablonec 97,1,0,Městský fotbalový stadion Miroslava Valenty,
4,08/28/2004,FK Chmel Blšany,AC Sparta Praha,1,3,Stadion FK Chmel Blšany,
4,08/29/2004,FK Teplice,FK Drnovice,2,1,Na Stínadlech,
4,08/29/2004,Slezský FC Opava,FC Baník Ostrava,1,1,Městský stadion Opava,
4,08/29/2004,SK Dynamo České Budějovice,FK Mladá Boleslav,3,0,Střelecký ostrov,
4,08/29/2004,FC Marila Příbram,FC Tescoma Zlín,0,0,Stadion Na Litavce,
4,08/30/2004,SK Slavia Praha,1. FC Brno,3,0,Stadion Evžena Rošického,
4,08/30/2004,FC Slovan Liberec,SK Sigma Olomouc,3,0,Stadión U Nisy,
5,09/11/2004,SK Sigma Olomouc,FC Marila Příbram,3,0,Andrův stadión,
5,09/11/2004,FC Baník Ostrava,FK Chmel Blšany,1,0,Bazaly,
5,09/11/2004,AC Sparta Praha,SK Dynamo České Budějovice,2,0,Generali Česká pojišťovna Arena,
5,09/11/2004,FK Mladá Boleslav,SK Slavia Praha,1,1,Městský stadion Mladá Boleslav,
5,09/11/2004,1. FC Brno,Slezský FC Opava,2,1,Městský fotbalový stadión,
5,09/12/2004,FK Jablonec 97,FK Teplice,1,1,Střelnice,
5,09/12/2004,FK Drnovice,1.FC Slovácko,1,0,Sportovní areál Drnovice,
5,09/13/2004,FC Tescoma Zlín,FC Slovan Liberec,1,0,Letná,
6,09/18/2004,FK Teplice,1.FC Slovácko,1,1,Na Stínadlech,
6,09/18/2004,Slezský FC Opava,FK Jablonec 97,4,1,Městský stadion Opava,
6,09/18/2004,SK Slavia Praha,FK Drnovice,2,1,Stadion Evžena Rošického,
6,09/18/2004,SK Dynamo České Budějovice,1. FC Brno,1,1,Střelecký ostrov,
