round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/05/2007,FK Mladá Boleslav,FK Viktoria Žižkov,0,1,Městský stadion Mladá Boleslav,
1,08/05/2007,FK Jablonec 97,SK Slavia Praha,0,1,Střelnice,
1,08/05/2007,SK Kladno,FK Teplice,0,2,Stadion Františka Kloze,
1,08/05/2007,SK Dynamo České Budějovice,SK Sigma Olomouc,2,0,Střelecký ostrov,
1,08/05/2007,FK SIAD Most,FC Viktoria Plzeň,1,1,Stadion Josefa Masopusta,
1,08/05/2007,1. FC Brno,FC Tescoma Zlín,0,0,Městský fotbalový stadión,
1,08/05/2007,FC Bohemians 1905,FC Baník Ostrava,0,2,Ďolíček,
1,08/06/2007,AC Sparta Praha,FC Slovan Liberec,1,0,Generali Česká pojišťovna Arena,
2,08/11/2007,FC Baník Ostrava,FK SIAD Most,5,2,Bazaly,
2,08/11/2007,FC Tescoma Zlín,SK Dynamo České Budějovice,1,0,Letná,
2,08/11/2007,FC Viktoria Plzeň,AC Sparta Praha,0,0,Doosan Aréna,
2,08/11/2007,SK Sigma Olomouc,FK Mladá Boleslav,1,0,Andrův stadión,
2,08/11/2007,FK Viktoria Žižkov,1. FC Brno,3,4,Stadion Viktoria Žižkov,
2,08/12/2007,FK Teplice,FK Jablonec 97,1,0,Na Stínadlech,
2,08/12/2007,SK Slavia Praha,SK Kladno,2,0,Stadion Evžena Rošického,
2,08/13/2007,FC Slovan Liberec,FC Bohemians 1905,0,0,Stadión U Nisy,
3,08/18/2007,AC Sparta Praha,FC Tescoma Zlín,2,1,Generali Česká pojišťovna Arena,
3,08/18/2007,FC Baník Ostrava,FC Slovan Liberec,3,1,Bazaly,
3,08/19/2007,SK Kladno,FK Viktoria Žižkov,3,2,Stadion Františka Kloze,
3,08/19/2007,SK Dynamo České Budějovice,SK Slavia Praha,1,2,Střelecký ostrov,
3,08/19/2007,FK SIAD Most,FK Teplice,2,3,Stadion Josefa Masopusta,
3,08/19/2007,1. FC Brno,FC Viktoria Plzeň,0,1,Městský fotbalový stadión,
3,08/20/2007,FK Jablonec 97,FK Mladá Boleslav,1,1,Střelnice,
