round,date,home_team,away_team,home_score,away_score,stadium,stage
1,04/01/2018,BK Häcken,Kalmar FF,1,0,Bravida Arena,
1,04/01/2018,Hammarby,IK Sirius FK,3,1,Tele2 Arena,
1,04/01/2018,Trelleborgs FF,IFK Göteborg,1,3,"Vångavallen, Trelleborg A-plan",
1,04/01/2018,Östersund,Djurgården,0,1,Jämtkraft Arena,
1,04/02/2018,AIK,Dalkurd,2,0,"Nationalarenan, Friends Arena",
1,04/02/2018,IFK Norrköping FK,IF Brommapojkarna,2,1,Östgötaporten,
1,04/02/2018,IF Elfsborg,Malmö FF,1,2,Borås Arena,
1,04/02/2018,GIF Sundsvall,Örebro,0,0,Idrottsparken,
2,04/07/2018,Örebro,IFK Norrköping FK,1,1,Behrn Arena,
2,04/08/2018,Djurgården,Trelleborgs FF,1,1,Tele2 Arena,
2,04/08/2018,Kalmar FF,IF Elfsborg,1,0,Guldfågeln Arena,
2,04/08/2018,Dalkurd,Östersund,3,0,Gavlevallen,
2,04/09/2018,Malmö FF,AIK,1,1,Stadion,
2,04/09/2018,IF Brommapojkarna,BK Häcken,2,0,Grimsta IP 1,
2,04/10/2018,IFK Göteborg,Hammarby,1,2,Gamla Ullevi,
2,07/03/2018,IK Sirius FK,GIF Sundsvall,1,3,Studenternas IP 1,
3,04/13/2018,Trelleborgs FF,Örebro,1,2,"Vångavallen, Trelleborg A-plan",
3,04/13/2018,GIF Sundsvall,Malmö FF,2,2,Idrottsparken,
3,04/14/2018,IF Elfsborg,IK Sirius FK,0,1,Borås Arena,
3,04/14/2018,BK Häcken,Dalkurd,3,0,Bravida Arena,
3,04/15/2018,AIK,Djurgården,2,0,"Nationalarenan, Friends Arena",
3,04/15/2018,IFK Norrköping FK,Kalmar FF,3,1,Östgötaporten,
3,04/15/2018,Östersund,IFK Göteborg,2,1,Jämtkraft Arena,
3,04/16/2018,Hammarby,IF Brommapojkarna,4,0,Tele2 Arena,
4,04/17/2018,GIF Sundsvall,Trelleborgs FF,1,0,Idrottsparken,
4,04/18/2018,Örebro,AIK,1,1,Behrn Arena,
4,04/18/2018,Djurgården,Malmö FF,3,0,Tele2 Arena,
4,04/18/2018,Kalmar FF,Östersund,1,1,Guldfågeln Arena,
4,04/18/2018,IK Sirius FK,BK Häcken,0,0,Studenternas IP 1,
4,04/19/2018,IF Brommapojkarna,IF Elfsborg,0,2,Grimsta IP 1,
4,04/19/2018,IFK Göteborg,Dalkurd,1,0,Gamla Ullevi,
4,04/19/2018,Hammarby,IFK Norrköping FK,2,1,Tele2 Arena,
5,04/21/2018,Östersund,Örebro,0,2,Jämtkraft Arena,
5,04/22/2018,BK Häcken,Hammarby,2,2,Bravida Arena,
5,04/22/2018,Dalkurd,GIF Sundsvall,2,2,Gavlevallen,
5,04/22/2018,Trelleborgs FF,Kalmar FF,0,1,"Vångavallen, Trelleborg A-plan",
5,04/22/2018,AIK,IFK Göteborg,2,0,"Nationalarenan, Friends Arena",
5,04/23/2018,Malmö FF,IF Brommapojkarna,3,1,Stadion,
5,04/23/2018,IFK Norrköping FK,IK Sirius FK,1,0,Östgötaporten,
5,04/23/2018,IF Elfsborg,Djurgården,2,2,Borås Arena,
6,04/27/2018,AIK,IK Sirius FK,2,0,"Nationalarenan, Friends Arena",
6,04/28/2018,IFK Göteborg,BK Häcken,2,1,Gamla Ullevi,
6,04/29/2018,Djurgården,Hammarby,1,2,Tele2 Arena,
6,04/29/2018,GIF Sundsvall,IF Elfsborg,2,1,Idrottsparken,
6,04/29/2018,Kalmar FF,Malmö FF,3,0,Guldfågeln Arena,
6,04/29/2018,IFK Norrköping FK,Trelleborgs FF,1,2,Östgötaporten,
6,04/30/2018,IF Brommapojkarna,Östersund,0,4,Grimsta IP 1,
6,04/30/2018,Örebro,Dalkurd,3,2,Behrn Arena,
7,05/05/2018,Hammarby,GIF Sundsvall,4,3,Tele2 Arena,
7,05/05/2018,Östersund,IFK Norrköping FK,0,2,Jämtkraft Arena,
7,05/06/2018,Dalkurd,Kalmar FF,1,2,Gavlevallen,
7,05/06/2018,IF Brommapojkarna,Djurgården,1,0,Grimsta IP 1,
7,05/06/2018,Trelleborgs FF,BK Häcken,0,3,"Vångavallen, Trelleborg A-plan",
7,05/06/2018,IF Elfsborg,AIK,0,0,Borås Arena,
7,05/07/2018,Malmö FF,IFK Göteborg,1,2,Stadion,
7,05/07/2018,IK Sirius FK,Örebro,2,4,Studenternas IP 1,
8,05/12/2018,GIF Sundsvall,IF Brommapojkarna,3,0,Idrottsparken,
8,05/13/2018,IFK Göteborg,IFK Norrköping FK,0,2,Gamla Ullevi,
8,05/13/2018,Djurgården,Dalkurd,1,0,Tele2 Arena,
8,05/13/2018,Trelleborgs FF,Malmö FF,1,0,"Vångavallen, Trelleborg A-plan",
8,05/13/2018,Örebro,Hammarby,1,2,Behrn Arena,
