round,date,home_team,away_team,home_score,away_score,stadium,stage
,04/07/2018 15:00,VPS,FC Inter,2,0,,
,04/07/2018 17:00,SJK,PS Kemi,0,1,,
,04/08/2018 15:00,FC Lahti,TPS,3,2,,
,04/08/2018 17:00,HJK,Ilves,3,1,,
,04/08/2018 17:00,KuPS,FC Honka,1,1,,
,04/08/2018 17:00,RoPS,IFK Mariehamn,2,0,,
,04/14/2018 16:00,IFK Mariehamn,HJK,0,1,,
,04/14/2018 16:00,VPS,RoPS,0,1,,
,04/15/2018 15:00,FC Honka,FC Lahti,0,0,,
,04/15/2018 15:00,Ilves,KuPS,2,1,,
,04/15/2018 15:00,PS Kemi,FC Inter,2,4,,
,04/15/2018 15:00,TPS,SJK,0,2,,
,04/18/2018 18:30,KuPS,RoPS,0,1,,
,04/18/2018 18:30,SJK,HJK,0,1,,
,04/21/2018 16:00,FC Inter,TPS,1,2,,
,04/21/2018 16:00,FC Lahti,Ilves,2,0,,
,04/21/2018 16:00,HJK,KuPS,1,2,,
,04/21/2018 16:00,SJK,FC Honka,2,0,,
,04/22/2018 16:00,IFK Mariehamn,VPS,2,2,,
,04/22/2018 16:00,RoPS,PS Kemi,3,0,,
,04/25/2018 18:30,FC Inter,HJK,0,0,,
,04/25/2018 18:30,RoPS,FC Lahti,2,0,,
,04/25/2018 18:30,VPS,Ilves,1,1,,
,04/25/2018 19:00,IFK Mariehamn,KuPS,1,4,,
,04/28/2018 17:00,FC Honka,FC Inter,2,2,,
,04/28/2018 17:00,TPS,RoPS,0,0,,
,04/29/2018 17:00,Ilves,SJK,1,1,,
,04/29/2018 17:00,KuPS,FC Lahti,1,1,,
,04/29/2018 17:00,VPS,HJK,1,2,,
,04/29/2018 18:00,PS Kemi,IFK Mariehamn,2,3,,
,05/03/2018 18:30,FC Inter,Ilves,0,1,,
,05/03/2018 18:30,HJK,FC Lahti,1,2,,
,05/03/2018 18:30,RoPS,FC Honka,1,2,,
,05/03/2018 18:30,SJK,KuPS,1,3,,
,05/03/2018 18:30,VPS,PS Kemi,3,1,,
,05/03/2018 19:00,IFK Mariehamn,TPS,3,2,,
,05/07/2018 18:00,PS Kemi,HJK,1,2,,
,05/07/2018 18:30,FC Honka,IFK Mariehamn,1,1,,
,05/07/2018 18:30,FC Lahti,SJK,1,0,,
,05/07/2018 18:30,Ilves,RoPS,1,0,,
,05/07/2018 18:30,KuPS,FC Inter,5,1,,
,05/07/2018 18:30,TPS,VPS,0,1,,
,05/13/2018 18:30,PS Kemi,TPS,2,2,,
,05/13/2018 18:30,RoPS,KuPS,2,0,,
,05/13/2018 19:00,IFK Mariehamn,Ilves,2,0,,
,05/14/2018 18:30,VPS,FC Honka,1,1,,
,05/18/2018 18:30,FC Honka,PS Kemi,2,1,,
,05/18/2018 18:30,FC Lahti,RoPS,0,0,,
,05/18/2018 18:30,Ilves,VPS,0,0,,
,05/18/2018 18:30,KuPS,IFK Mariehamn,2,1,,
,05/18/2018 18:30,TPS,HJK,0,1,,
,05/18/2018 20:00,SJK,FC Inter,0,1,,
,05/22/2018 18:30,HJK,FC Inter,3,0,,
,05/22/2018 18:30,PS Kemi,Ilves,0,2,,
,05/22/2018 18:30,TPS,FC Honka,0,0,,
,05/22/2018 18:30,VPS,KuPS,0,2,,
,05/22/2018 19:00,IFK Mariehamn,FC Lahti,1,2,,
,05/26/2018 15:00,FC Inter,RoPS,3,3,,
,05/26/2018 15:00,FC Lahti,VPS,1,1,,
,05/26/2018 15:00,HJK,FC Honka,3,2,,
,05/26/2018 15:00,Ilves,TPS,2,0,,
,05/26/2018 15:00,KuPS,PS Kemi,2,3,,
,05/26/2018 15:00,SJK,IFK Mariehamn,1,1,,
,05/29/2018 18:30,HJK,SJK,4,0,,
,06/01/2018 18:30,RoPS,HJK,1,2,,
,06/01/2018 18:30,TPS,KuPS,0,0,,
,06/01/2018 20:00,VPS,SJK,1,1,,
,06/02/2018 17:00,FC Honka,Ilves,4,1,,
,06/02/2018 17:00,PS Kemi,FC Lahti,0,0,,
,06/02/2018 19:00,IFK Mariehamn,FC Inter,2,3,,
,06/12/2018 18:30,FC Inter,PS Kemi,1,0,,
,06/12/2018 18:30,FC Lahti,FC Honka,1,1,,
,06/12/2018 18:30,HJK,IFK Mariehamn,2,0,,
,06/12/2018 18:30,KuPS,Ilves,3,1,,
,06/12/2018 18:30,RoPS,VPS,1,0,,
,06/12/2018 18:30,SJK,TPS,4,0,,
,06/15/2018 20:30,TPS,FC Lahti,1,1,,
,06/16/2018 18:30,FC Honka,KuPS,2,1,,
,06/16/2018 18:30,FC Inter,VPS,1,3,,
,06/16/2018 18:30,Ilves,HJK,0,0,,
,06/16/2018 18:30,PS Kemi,SJK,1,0,,
,06/16/2018 19:15,IFK Mariehamn,RoPS,1,3,,
,06/20/2018 18:30,FC Honka,SJK,3,1,,
,06/20/2018 18:30,Ilves,FC Lahti,0,0,,
,06/20/2018 18:30,KuPS,HJK,2,2,,
,06/20/2018 18:30,TPS,FC Inter,1,1,,
,06/20/2018 18:30,VPS,IFK Mariehamn,4,1,,
,06/21/2018 17:30,PS Kemi,RoPS,0,1,,
,06/25/2018 18:30,FC Lahti,KuPS,1,0,,
,06/25/2018 18:30,HJK,VPS,5,0,,
,06/25/2018 19:00,IFK Mariehamn,PS Kemi,2,1,,
,06/26/2018 18:30,FC Inter,FC Honka,2,3,,
,06/26/2018 18:30,RoPS,TPS,0,0,,
,06/26/2018 18:30,SJK,Ilves,2,3,,
,06/29/2018 18:00,TPS,IFK Mariehamn,2,0,,
,06/29/2018 19:00,FC Lahti,HJK,2,1,,
,06/30/2018 15:00,FC Honka,RoPS,2,2,,
