round,date,home_team,away_team,home_score,away_score,stadium,stage
1,03/31/2018,Athletic Eskilstuna,IK Brage,0,0,Tunavallen,
1,04/01/2018,GAIS,Jönköpings Södra IF,2,1,Gamla Ullevi,
1,04/01/2018,Östers IF,Degerfors IF,2,2,Borås Arena,
1,04/01/2018,Landskrona BoIS,Falkenbergs FF,2,3,Landskrona IP A-plan,
1,04/02/2018,IK Frej Täby,Norrby IF,2,2,Vikingavallen/Täby IP 1,
1,04/02/2018,Gefle IF FF,IFK Värnamo,2,1,Gavlevallen,
1,04/03/2018,Varbergs BoIS FC,Örgryte IS FF,0,2,Påskbergsvallen A,
1,06/14/2018,Halmstad,Helsingborgs IF,2,1,Örjans Vall,
2,04/07/2018,Degerfors IF,Halmstad,1,2,Stora Valla,
2,04/07/2018,Falkenbergs FF,Athletic Eskilstuna,2,0,Falcon Alkoholfri Arena,
2,04/07/2018,Jönköpings Södra IF,Landskrona BoIS,0,2,Borås Arena,
2,04/08/2018,Helsingborgs IF,Östers IF,3,1,"Olympia, Helsingborg",
2,04/08/2018,Örgryte IS FF,IK Frej Täby,2,1,Gamla Ullevi,
2,04/08/2018,Norrby IF,Varbergs BoIS FC,2,1,Borås Arena,
2,04/09/2018,IK Brage,Gefle IF FF,4,2,Domnarvsvallen,
2,04/11/2018,IFK Värnamo,GAIS,1,2,Borås Arena,
3,04/14/2018,IK Frej Täby,Helsingborgs IF,1,5,Vikingavallen/Täby IP 1,
3,04/14/2018,Gefle IF FF,Degerfors IF,0,1,Gavlevallen,
3,04/15/2018,GAIS,Falkenbergs FF,0,2,Gamla Ullevi,
3,04/15/2018,Östers IF,IK Brage,1,2,Myresjöhus Arena 1,
3,04/15/2018,Athletic Eskilstuna,IFK Värnamo,4,0,Tunavallen,
3,04/16/2018,Halmstad,Norrby IF,0,2,Örjans Vall,
3,04/16/2018,Varbergs BoIS FC,Jönköpings Södra IF,2,1,Påskbergsvallen A,
3,04/17/2018,Landskrona BoIS,Örgryte IS FF,2,2,Landskrona IP A-plan,
4,04/20/2018,IK Brage,GAIS,1,1,Domnarvsvallen,
4,04/21/2018,Örgryte IS FF,Halmstad,2,0,Gamla Ullevi,
4,04/21/2018,Degerfors IF,Landskrona BoIS,2,1,Stora Valla,
4,04/22/2018,Jönköpings Södra IF,Östers IF,0,1,Stadsparksvallen,
4,04/22/2018,Falkenbergs FF,IK Frej Täby,3,1,Falcon Alkoholfri Arena,
4,04/22/2018,Norrby IF,Gefle IF FF,0,2,Borås Arena,
4,04/24/2018,Helsingborgs IF,Athletic Eskilstuna,0,2,"Olympia, Helsingborg",
4,04/24/2018,IFK Värnamo,Varbergs BoIS FC,2,0,Borås Arena,
5,04/27/2018,GAIS,Gefle IF FF,0,0,Gamla Ullevi,
5,04/28/2018,Landskrona BoIS,IFK Värnamo,2,0,Landskrona IP A-plan,
5,04/28/2018,Östers IF,Örgryte IS FF,1,3,Myresjöhus Arena 1,
5,04/29/2018,IK Brage,Helsingborgs IF,1,1,Domnarvsvallen,
5,04/29/2018,IK Frej Täby,Varbergs BoIS FC,2,3,Vikingavallen/Täby IP 1,
5,04/30/2018,Athletic Eskilstuna,Degerfors IF,3,0,Tunavallen,
5,05/01/2018,Halmstad,Falkenbergs FF,1,1,Örjans Vall,
5,05/01/2018,Norrby IF,Jönköpings Södra IF,1,2,Borås Arena,
6,05/04/2018,IK Frej Täby,Athletic Eskilstuna,0,2,Vikingavallen/Täby IP 1,
6,05/05/2018,Degerfors IF,Örgryte IS FF,0,1,Stora Valla,
6,05/05/2018,Jönköpings Södra IF,IK Brage,0,0,Stadsparksvallen,
6,05/06/2018,Varbergs BoIS FC,Landskrona BoIS,1,0,Påskbergsvallen A,
6,05/06/2018,Falkenbergs FF,Östers IF,0,2,Falcon Alkoholfri Arena,
6,05/07/2018,Gefle IF FF,Halmstad,1,3,Gavlevallen,
6,05/07/2018,IFK Värnamo,Norrby IF,0,0,Finnvedsvallen,
6,05/08/2018,Helsingborgs IF,GAIS,2,1,"Olympia, Helsingborg",
7,05/11/2018,Örgryte IS FF,Gefle IF FF,3,1,Gamla Ullevi,
7,05/12/2018,Athletic Eskilstuna,Varbergs BoIS FC,2,2,Tunavallen,
7,05/12/2018,Jönköpings Södra IF,IK Frej Täby,1,0,Stadsparksvallen,
7,05/12/2018,IK Brage,Falkenbergs FF,3,4,Domnarvsvallen,
7,05/13/2018,Östers IF,IFK Värnamo,0,0,Myresjöhus Arena 1,
7,05/13/2018,Halmstad,GAIS,1,0,Örjans Vall,
7,05/14/2018,Norrby IF,Degerfors IF,1,3,Borås Arena,
7,05/15/2018,Landskrona BoIS,Helsingborgs IF,1,1,Landskrona IP A-plan,
8,05/18/2018,Gefle IF FF,Jönköpings Södra IF,1,2,Gavlevallen,
8,05/18/2018,GAIS,Athletic Eskilstuna,0,1,Gamla Ullevi,
8,05/19/2018,Falkenbergs FF,Norrby IF,0,0,Falcon Alkoholfri Arena,
8,05/19/2018,Degerfors IF,IK Brage,2,2,Stora Valla,
8,05/19/2018,IK Frej Täby,Landskrona BoIS,2,1,Vikingavallen/Täby IP 1,
8,05/19/2018,Varbergs BoIS FC,Östers IF,1,2,Påskbergsvallen A,
8,05/20/2018,IFK Värnamo,Halmstad,1,3,Finnvedsvallen,
8,05/20/2018,Helsingborgs IF,Örgryte IS FF,2,0,"Olympia, Helsingborg",
9,05/22/2018,Östers IF,GAIS,1,3,Myresjöhus Arena 1,
9,05/23/2018,Landskrona BoIS,Halmstad,0,0,Landskrona IP A-plan,
9,05/23/2018,IK Frej Täby,IK Brage,0,0,Vikingavallen/Täby IP 1,
9,05/23/2018,Örgryte IS FF,IFK Värnamo,4,0,Gamla Ullevi,
9,05/23/2018,Jönköpings Södra IF,Degerfors IF,2,2,Stadsparksvallen,
9,05/24/2018,Athletic Eskilstuna,Gefle IF FF,1,1,Tunavallen,
9,05/24/2018,Norrby IF,Helsingborgs IF,0,1,Borås Arena,
9,05/25/2018,Falkenbergs FF,Varbergs BoIS FC,3,2,Falcon Alkoholfri Arena,
10,05/26/2018,IK Brage,Örgryte IS FF,3,1,Domnarvsvallen,
10,05/27/2018,Halmstad,Östers IF,3,0,Örjans Vall,
10,05/27/2018,GAIS,IK Frej Täby,2,1,Gamla Ullevi,
10,05/28/2018,Athletic Eskilstuna,Norrby IF,4,0,Tunavallen,
10,05/28/2018,Helsingborgs IF,Jönköpings Södra IF,1,0,"Olympia, Helsingborg",
10,05/28/2018,Gefle IF FF,Landskrona BoIS,1,5,Gavlevallen,
10,05/29/2018,IFK Värnamo,Falkenbergs FF,1,4,Finnvedsvallen,
10,05/29/2018,Varbergs BoIS FC,Degerfors IF,0,1,Påskbergsvallen A,
11,06/02/2018,IK Frej Täby,Östers IF,3,2,Vikingavallen/Täby IP 1,
11,06/02/2018,Varbergs BoIS FC,Halmstad,2,3,Påskbergsvallen A,
11,06/02/2018,Norrby IF,IK Brage,2,0,Borås Arena,
11,06/02/2018,Degerfors IF,IFK Värnamo,4,1,Stora Valla,
11,06/03/2018,Landskrona BoIS,GAIS,1,1,Landskrona IP A-plan,
11,06/03/2018,Örgryte IS FF,Falkenbergs FF,1,1,Gamla Ullevi,
11,06/04/2018,Jönköpings Södra IF,Athletic Eskilstuna,0,0,Stadsparksvallen,
11,06/05/2018,Gefle IF FF,Helsingborgs IF,1,1,Gavlevallen,
12,06/09/2018,IK Brage,Varbergs BoIS FC,1,0,Domnarvsvallen,
12,06/09/2018,Halmstad,IK Frej Täby,2,2,Örjans Vall,
12,06/09/2018,Östers IF,Norrby IF,3,0,Myresjöhus Arena 1,
12,06/09/2018,Athletic Eskilstuna,Landskrona BoIS,2,0,Tunavallen,
12,06/10/2018,Falkenbergs FF,Gefle IF FF,3,0,Falcon Alkoholfri Arena,
12,06/10/2018,Helsingborgs IF,Degerfors IF,4,1,"Olympia, Helsingborg",
12,06/11/2018,IFK Värnamo,Jönköpings Södra IF,0,1,Finnvedsvallen,
12,06/12/2018,GAIS,Örgryte IS FF,4,4,Gamla Ullevi,
