round,date,home_team,away_team,home_score,away_score,stadium,stage
1,04/27/2018 20:00,Valur,KR,2,1,Origo völlurinn,
1,04/27/2018 20:00,Stjarnan,Keflavík,2,2,Samsungvöllurinn,
1,04/28/2018 14:00,Breiðablik,ÍBV,4,1,Kópavogsvöllur,
1,04/28/2018 14:00,Grindavík,FH,0,1,Grindavíkurvöllur,
1,04/28/2018 16:00,Fjölnir,KA,2,2,Egilshöll,
1,04/28/2018 18:00,Víkingur R.,Fylkir,1,0,Víkingsvöllur,
2,06/05/2018 16:00,ÍBV,Fjölnir,1,1,Hásteinsvöllur,
2,06/05/2018 17:00,Fylkir,KA,2,1,Egilshöll,
2,06/05/2018 19:15,Stjarnan,KR,2,3,Samsungvöllurinn,
2,05/07/2018 19:15,Víkingur R.,Valur,0,0,Víkingsvöllur,
2,05/07/2018 19:15,Keflavík,Grindavík,0,2,Nettóvöllurinn,
2,05/07/2018 19:15,FH,Breiðablik,1,3,Kaplakrikavöllur,
3,05/12/2018 14:00,Grindavík,KR,1,1,Grindavíkurvöllur,
3,05/12/2018 16:00,Breiðablik,Keflavík,1,0,Kópavogsvöllur,
3,05/12/2018 16:00,KA,ÍBV,2,0,Akureyrarvöllur,
3,05/13/2018 17:00,Fjölnir,FH,2,3,Egilshöll,
3,05/13/2018 20:00,Valur,Fylkir,2,2,Origo völlurinn,
3,05/14/2018 19:15,Stjarnan,Víkingur R.,3,3,Samsungvöllurinn,
4,05/17/2018 18:00,Fylkir,ÍBV,2,1,Egilshöll,
4,05/17/2018 18:00,FH,KA,3,1,Kaplakrikavöllur,
4,05/18/2018 19:15,Keflavík,Fjölnir,1,2,Nettóvöllurinn,
4,05/18/2018 19:15,KR,Breiðablik,1,1,Alvogenvöllurinn,
4,05/18/2018 19:15,Víkingur R.,Grindavík,0,1,Víkingsvöllur,
4,05/18/2018 19:15,Valur,Stjarnan,2,2,Origo völlurinn,
5,05/21/2018 15:00,ÍBV,FH,0,0,Hásteinsvöllur,
5,05/21/2018 19:15,Fjölnir,KR,1,1,Extra völlurinn,
5,05/22/2018 19:15,KA,Keflavík,0,0,Akureyrarvöllur,
5,05/23/2018 19:15,Grindavík,Valur,2,1,Grindavíkurvöllur,
5,05/23/2018 19:15,Stjarnan,Fylkir,3,0,Samsungvöllurinn,
5,05/23/2018 19:15,Breiðablik,Víkingur R.,0,0,Kópavogsvöllur,
6,05/27/2018 16:30,Keflavík,ÍBV,1,3,Nettóvöllurinn,
6,05/27/2018 17:00,KR,KA,2,0,Alvogenvöllurinn,
6,05/27/2018 17:00,Víkingur R.,Fjölnir,1,2,Víkingsvöllur,
6,05/27/2018 19:15,Stjarnan,Grindavík,1,1,Samsungvöllurinn,
6,05/27/2018 20:00,Valur,Breiðablik,2,1,Origo völlurinn,
6,05/28/2018 19:15,FH,Fylkir,1,1,Kaplakrikavöllur,
7,03/06/2018 16:00,KA,Víkingur R.,4,1,Akureyrarvöllur,
7,03/06/2018 18:00,ÍBV,KR,2,0,Hásteinsvöllur,
7,03/06/2018 20:00,Breiðablik,Stjarnan,0,1,Kópavogsvöllur,
7,06/04/2018 19:15,Fjölnir,Valur,0,2,Extra völlurinn,
7,06/04/2018 19:15,FH,Keflavík,2,2,Kaplakrikavöllur,
7,06/04/2018 19:15,Grindavík,Fylkir,2,1,Grindavíkurvöllur,
8,06/08/2018 19:15,Fylkir,Keflavík,2,0,Egilshöll,
8,06/09/2018 14:00,Víkingur R.,ÍBV,2,1,Víkingsvöllur,
8,06/09/2018 16:00,Grindavík,Breiðablik,0,2,Grindavíkurvöllur,
8,06/09/2018 17:00,Valur,KA,3,1,Origo völlurinn,
8,10/06/2018 17:00,Stjarnan,Fjölnir,6,1,Samsungvöllurinn,
8,10/06/2018 19:15,KR,FH,2,2,Alvogenvöllurinn,
9,06/13/2018 18:00,ÍBV,Valur,0,1,Hásteinsvöllur,
9,06/13/2018 19:15,Breiðablik,Fylkir,2,0,Kópavogsvöllur,
9,06/14/2018 18:00,KA,Stjarnan,1,2,Akureyrarvöllur,
9,06/14/2018 19:15,Fjölnir,Grindavík,0,1,Extra völlurinn,
9,06/14/2018 19:15,Keflavík,KR,0,4,Nettóvöllurinn,
9,06/14/2018 19:15,FH,Víkingur R.,3,0,Kaplakrikavöllur,
10,06/19/2018 18:00,Stjarnan,ÍBV,2,1,Samsungvöllurinn,
10,06/20/2018 20:00,Valur,FH,2,1,Origo völlurinn,
10,07/12/2018 18:00,Grindavík,KA,1,2,Grindavíkurvöllur,
10,07/13/2018 18:30,Víkingur R.,Keflavík,1,0,Víkingsvöllur,
10,07/16/2018 19:15,Fylkir,KR,2,5,Egilshöll,
10,07/16/2018 19:15,Breiðablik,Fjölnir,2,1,Kópavogsvöllur,
11,01/07/2018 16:00,ÍBV,Grindavík,3,0,Hásteinsvöllur,
11,01/07/2018 16:00,KA,Breiðablik,0,0,Akureyrarvöllur,
11,01/07/2018 17:00,Keflavík,Valur,0,2,Nettóvöllurinn,
11,01/07/2018 19:15,Fjölnir,Fylkir,2,1,Extra völlurinn,
11,01/07/2018 19:15,KR,Víkingur R.,0,1,Alvogenvöllurinn,
11,07/02/2018 20:00,FH,Stjarnan,2,3,Kaplakrikavöllur,
12,07/05/2018 18:30,KA,Fjölnir,2,0,Akureyrarvöllur,
12,07/05/2018 19:15,KR,Valur,1,1,Alvogenvöllurinn,
12,07/07/2018 12:15,FH,Grindavík,2,1,Kaplakrikavöllur,
12,07/07/2018 16:00,Keflavík,Stjarnan,0,2,Nettóvöllurinn,
12,07/07/2018 16:00,ÍBV,Breiðablik,0,0,Hásteinsvöllur,
12,07/09/2018 19:15,Fylkir,Víkingur R.,2,3,Egilshöll,
13,07/22/2018 14:00,Fjölnir,ÍBV,1,1,Extra völlurinn,
13,07/22/2018 16:00,Valur,Víkingur R.,4,1,Origo völlurinn,
13,07/22/2018 17:00,KA,Fylkir,5,1,Akureyrarvöllur,
13,07/22/2018 17:00,KR,Stjarnan,1,0,Alvogenvöllurinn,
13,07/22/2018 19:15,Breiðablik,FH,4,1,Kópavogsvöllur,
13,07/23/2018 19:15,Grindavík,Keflavík,3,0,Grindavíkurvöllur,
14,07/29/2018 16:00,ÍBV,KA,2,1,Hásteinsvöllur,
14,07/29/2018 19:15,Víkingur R.,Stjarnan,0,4,Víkingsvöllur,
