round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/06/1980 00:00,SG Wattenscheid 09,Hannover 96,1,2,Lohrheidestadion,
1,08/06/1980 00:00,Eintracht Braunschweig,Kieler SV Holstein,2,0,Eintracht-Stadion,
1,08/06/1980 00:00,Fortuna Köln,Union Solingen,2,1,Kölner Südstadion,
1,08/06/1980 00:00,Alemannia Aachen,SpVgg Erkenschwick,5,1,Tivoli (alt),
1,08/06/1980 00:00,OSV Hannover,1. SC Göttingen 05,1,1,Niedersachsenstadion,
1,08/06/1980 00:00,SC Viktoria Köln,SC Preußen Münster,3,1,Sportpark Höhenberg,
1,08/06/1980 00:00,Tennis Borussia Berlin,Rot-Weiss Essen,1,0,Olympiastadion,
1,08/06/1980 00:00,1. FC Bocholt,SC Herford,2,1,Stadion am Hünting,
1,08/06/1980 00:00,Rot-Weiß Oberhausen,SV Werder Bremen,1,1,Niederrheinstadion,
1,08/06/1980 00:00,VfL Osnabrück,Rot-Weiss Lüdenscheid,2,0,Piepenbrock-Stadion an der Bremer Brücke,
1,08/06/1980 00:00,VfB Oldenburg,Hertha BSC,2,0,Marschweg-Stadion,
2,08/09/1980 00:00,SC Herford,Tennis Borussia Berlin,2,1,Friedrich-Ludwig-Jahn-Stadion,
2,08/09/1980 00:00,SC Preußen Münster,Fortuna Köln,3,2,Preußenstadion,
2,08/09/1980 00:00,Rot-Weiss Essen,VfB Oldenburg,4,1,Georg-Melches-Stadion,
2,08/09/1980 00:00,Union Solingen,Alemannia Aachen,1,0,Stadion am Hermann-Löns-Weg,
2,08/09/1980 00:00,Kieler SV Holstein,OSV Hannover,2,1,Holstein-Stadion,
2,08/09/1980 00:00,SpVgg Erkenschwick,Eintracht Braunschweig,1,2,Stimbergstadion,
2,08/09/1980 00:00,SV Werder Bremen,1. FC Bocholt,1,2,Weserstadion,
2,08/09/1980 00:00,Rot-Weiss Lüdenscheid,Rot-Weiß Oberhausen,2,2,Nattenberg Stadion,
2,08/09/1980 00:00,Hannover 96,VfL Osnabrück,1,1,Niedersachsenstadion,
2,08/09/1980 00:00,Hertha BSC,SC Viktoria Köln,4,0,Olympiastadion,
2,08/09/1980 00:00,1. SC Göttingen 05,SG Wattenscheid 09,0,0,Jahnstadion Göttingen,
3,08/16/1980 00:00,VfB Oldenburg,SC Herford,0,0,Marschweg-Stadion,
3,08/16/1980 00:00,SC Viktoria Köln,Rot-Weiss Essen,1,1,Sportpark Höhenberg,
3,08/16/1980 00:00,Kieler SV Holstein,1. SC Göttingen 05,1,1,Holstein-Stadion,
3,08/16/1980 00:00,Alemannia Aachen,SC Preußen Münster,4,0,Tivoli (alt),
3,08/16/1980 00:00,VfL Osnabrück,SG Wattenscheid 09,3,3,Piepenbrock-Stadion an der Bremer Brücke,
3,08/16/1980 00:00,Fortuna Köln,Hertha BSC,3,1,Kölner Südstadion,
3,08/16/1980 00:00,Tennis Borussia Berlin,SV Werder Bremen,0,1,Olympiastadion,
3,08/16/1980 00:00,Eintracht Braunschweig,Union Solingen,1,1,Eintracht-Stadion,
3,08/16/1980 00:00,1. FC Bocholt,Rot-Weiss Lüdenscheid,6,0,Stadion am Hünting,
3,08/16/1980 00:00,Rot-Weiß Oberhausen,Hannover 96,0,2,Niederrheinstadion,
3,08/16/1980 00:00,OSV Hannover,SpVgg Erkenschwick,4,1,Niedersachsenstadion,
4,08/20/1980 00:00,SC Herford,SC Viktoria Köln,1,2,Friedrich-Ludwig-Jahn-Stadion,
4,08/20/1980 00:00,Rot-Weiss Lüdenscheid,Tennis Borussia Berlin,0,0,Nattenberg Stadion,
4,08/20/1980 00:00,Hertha BSC,Alemannia Aachen,0,1,Olympiastadion,
4,08/20/1980 00:00,SV Werder Bremen,VfB Oldenburg,4,0,Weserstadion,
4,08/20/1980 00:00,SG Wattenscheid 09,Rot-Weiß Oberhausen,1,0,Lohrheidestadion,
4,08/20/1980 00:00,SC Preußen Münster,Eintracht Braunschweig,0,1,Preußenstadion,
4,08/20/1980 00:00,SpVgg Erkenschwick,Kieler SV Holstein,2,2,Stimbergstadion,
4,08/20/1980 00:00,Hannover 96,1. FC Bocholt,1,1,Niedersachsenstadion,
4,08/20/1980 00:00,Union Solingen,OSV Hannover,1,0,Stadion am Hermann-Löns-Weg,
4,08/20/1980 00:00,1. SC Göttingen 05,VfL Osnabrück,1,2,Jahnstadion Göttingen,
