round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/11/1996,FC Slovan Liberec,SK Sigma Olomouc,1,1,Stadión U Nisy,
1,08/11/1996,FC Boby Brno,AC Sparta Praha,2,1,Za Lužánkami,
1,08/11/1996,FC Petra Drnovice,FC Karviná,4,0,Sportovní areál Drnovice,
1,08/11/1996,FC Viktoria Plzeň,FK Teplice,1,1,Doosan Aréna,
1,08/11/1996,FC Bohemians Praha,SK České Budějovice JČE,1,1,Ďolíček,
1,08/11/1996,FC Baník Ostrava,FK Viktoria Žižkov,3,0,Bazaly,
1,08/11/1996,SK Slavia Praha,FC Kaučuk Opava,1,1,Sinobo Stadium,
1,08/11/1996,FK Jablonec,SK Hradec Králové,2,0,Střelnice,
2,08/18/1996,SK Sigma Olomouc,SK Hradec Králové,5,1,Andrův stadión,
2,08/18/1996,FC Kaučuk Opava,FK Jablonec,1,0,Městský stadion Opava,
2,08/18/1996,FK Viktoria Žižkov,SK Slavia Praha,2,2,Stadion Viktoria Žižkov,
2,08/18/1996,SK České Budějovice JČE,FC Baník Ostrava,2,1,Střelecký ostrov,
2,08/18/1996,FK Teplice,FC Bohemians Praha,1,0,Na Stínadlech,
2,08/18/1996,FC Karviná,FC Viktoria Plzeň,1,1,Městský stadion Karviná,
2,08/18/1996,AC Sparta Praha,FC Petra Drnovice,2,2,Generali Česká pojišťovna Arena,
2,08/18/1996,FC Slovan Liberec,FC Boby Brno,1,2,Stadión U Nisy,
3,08/25/1996,FC Boby Brno,SK Sigma Olomouc,1,0,Za Lužánkami,
3,08/25/1996,FC Petra Drnovice,FC Slovan Liberec,1,3,Sportovní areál Drnovice,
3,08/25/1996,FC Viktoria Plzeň,AC Sparta Praha,1,1,Doosan Aréna,
3,08/25/1996,FC Bohemians Praha,FC Karviná,0,2,Ďolíček,
3,08/25/1996,FC Baník Ostrava,FK Teplice,3,1,Bazaly,
3,08/25/1996,SK Slavia Praha,SK České Budějovice JČE,3,0,Sinobo Stadium,
3,08/25/1996,FK Jablonec,FK Viktoria Žižkov,3,1,Střelnice,
3,08/25/1996,SK Hradec Králové,FC Kaučuk Opava,0,0,Všesportovní stadion,
4,09/01/1996,SK Sigma Olomouc,FC Kaučuk Opava,1,1,Andrův stadión,
4,09/01/1996,FK Viktoria Žižkov,SK Hradec Králové,1,1,Stadion Viktoria Žižkov,
4,09/01/1996,SK České Budějovice JČE,FK Jablonec,0,0,Střelecký ostrov,
4,09/01/1996,FK Teplice,SK Slavia Praha,1,0,Na Stínadlech,
4,09/01/1996,FC Karviná,FC Baník Ostrava,1,1,Městský stadion Karviná,
4,09/01/1996,AC Sparta Praha,FC Bohemians Praha,3,4,Generali Česká pojišťovna Arena,
4,09/01/1996,FC Slovan Liberec,FC Viktoria Plzeň,1,0,Stadión U Nisy,
4,09/01/1996,FC Boby Brno,FC Petra Drnovice,4,1,Za Lužánkami,
5,09/08/1996,FC Petra Drnovice,SK Sigma Olomouc,0,0,Sportovní areál Drnovice,
5,09/08/1996,FC Viktoria Plzeň,FC Boby Brno,1,0,Doosan Aréna,
5,09/08/1996,FC Bohemians Praha,FC Slovan Liberec,0,0,Ďolíček,
5,09/08/1996,FC Baník Ostrava,AC Sparta Praha,1,1,Bazaly,
5,09/08/1996,SK Slavia Praha,FC Karviná,5,1,Sinobo Stadium,
5,09/08/1996,FK Jablonec,FK Teplice,0,0,Střelnice,
5,09/08/1996,SK Hradec Králové,SK České Budějovice JČE,1,1,Všesportovní stadion,
5,09/08/1996,FC Kaučuk Opava,FK Viktoria Žižkov,1,0,Městský stadion Opava,
6,09/22/1996,SK Sigma Olomouc,FK Viktoria Žižkov,3,1,Andrův stadión,
6,09/22/1996,SK České Budějovice JČE,FC Kaučuk Opava,0,1,Střelecký ostrov,
6,09/22/1996,FK Teplice,SK Hradec Králové,2,1,Na Stínadlech,
6,09/22/1996,FC Karviná,FK Jablonec,2,1,Městský stadion Karviná,
6,09/22/1996,AC Sparta Praha,SK Slavia Praha,1,1,Generali Česká pojišťovna Arena,
6,09/22/1996,FC Slovan Liberec,FC Baník Ostrava,1,1,Stadión U Nisy,
6,09/22/1996,FC Boby Brno,FC Bohemians Praha,3,1,Za Lužánkami,
6,09/22/1996,FC Petra Drnovice,FC Viktoria Plzeň,4,1,Sportovní areál Drnovice,
7,09/29/1996,FC Viktoria Plzeň,SK Sigma Olomouc,1,0,Doosan Aréna,
7,09/29/1996,FC Bohemians Praha,FC Petra Drnovice,2,5,Ďolíček,
7,09/29/1996,FC Baník Ostrava,FC Boby Brno,1,1,Bazaly,
7,09/29/1996,SK Slavia Praha,FC Slovan Liberec,1,2,Sinobo Stadium,
7,09/29/1996,FK Jablonec,AC Sparta Praha,1,0,Střelnice,
7,09/29/1996,SK Hradec Králové,FC Karviná,3,1,Všesportovní stadion,
7,09/29/1996,FC Kaučuk Opava,FK Teplice,3,1,Městský stadion Opava,
7,09/29/1996,FK Viktoria Žižkov,SK České Budějovice JČE,1,0,Stadion Viktoria Žižkov,
8,10/02/1996,SK Sigma Olomouc,SK České Budějovice JČE,1,1,Andrův stadión,
