round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/24/2009,FK Teplice,AC Sparta Praha,0,0,Na Stínadlech,
1,07/25/2009,SK Slavia Praha,FK Mladá Boleslav,1,1,Sinobo Stadium,
1,07/25/2009,1.FC Slovácko,FC Viktoria Plzeň,2,3,Městský fotbalový stadion Miroslava Valenty,
1,07/25/2009,FC Slovan Liberec,SK Kladno,1,1,Stadión U Nisy,
1,07/25/2009,FC Baník Ostrava,1.FK Příbram,2,1,Bazaly,
1,07/26/2009,FK Bohemians Praha,SK Sigma Olomouc,0,2,Stadion SK Prosek,
1,07/26/2009,SK České Budějovice,FK Baumit Jablonec,1,1,Střelecký ostrov,
1,07/27/2009,Bohemians Praha 1905,1. FC Brno,0,0,Ďolíček,
2,07/31/2009,AC Sparta Praha,Bohemians Praha 1905,0,0,Generali Česká pojišťovna Arena,
2,08/01/2009,FC Viktoria Plzeň,FK Teplice,2,2,Doosan Aréna,
2,08/02/2009,FK Bohemians Praha,SK České Budějovice,0,2,Stadion SK Prosek,
2,08/02/2009,SK Kladno,1.FK Příbram,0,2,Stadion Františka Kloze,
2,08/02/2009,FK Mladá Boleslav,FC Slovan Liberec,4,1,Městský stadion Mladá Boleslav,
2,08/02/2009,SK Sigma Olomouc,FC Baník Ostrava,0,0,Andrův stadión,
2,08/02/2009,1. FC Brno,SK Slavia Praha,2,0,Městský fotbalový stadión,
2,08/03/2009,FK Baumit Jablonec,1.FC Slovácko,3,2,Střelnice,
3,08/08/2009,FC Baník Ostrava,FC Viktoria Plzeň,1,0,Bazaly,
3,08/08/2009,1.FK Příbram,AC Sparta Praha,1,1,Stadion Na Litavce,
3,08/09/2009,FC Slovan Liberec,1. FC Brno,0,1,Stadión U Nisy,
3,08/09/2009,Bohemians Praha 1905,FK Baumit Jablonec,0,1,Ďolíček,
3,08/09/2009,SK Slavia Praha,FK Bohemians Praha,3,1,Sinobo Stadium,
3,08/09/2009,1.FC Slovácko,SK Sigma Olomouc,2,0,Městský fotbalový stadion Miroslava Valenty,
3,08/09/2009,FK Teplice,SK České Budějovice,3,0,Na Stínadlech,
3,08/10/2009,SK Kladno,FK Mladá Boleslav,1,3,Stadion Františka Kloze,
4,08/14/2009,1. FC Brno,1.FC Slovácko,1,0,Městský fotbalový stadión,
4,08/15/2009,SK České Budějovice,SK Slavia Praha,0,1,Střelecký ostrov,
4,08/15/2009,AC Sparta Praha,SK Kladno,2,0,Generali Česká pojišťovna Arena,
4,08/16/2009,FK Bohemians Praha,FK Teplice,1,3,Stadion SK Prosek,
4,08/16/2009,FK Mladá Boleslav,1.FK Příbram,2,0,Městský stadion Mladá Boleslav,
4,08/16/2009,SK Sigma Olomouc,Bohemians Praha 1905,1,1,Andrův stadión,
4,08/16/2009,FC Viktoria Plzeň,FC Slovan Liberec,2,3,Doosan Aréna,
4,08/17/2009,FK Baumit Jablonec,FC Baník Ostrava,2,1,Střelnice,
5,08/22/2009,1.FC Slovácko,FK Bohemians Praha,2,0,Městský fotbalový stadion Miroslava Valenty,
5,08/23/2009,FK Teplice,SK Slavia Praha,1,1,Na Stínadlech,
5,08/23/2009,FC Slovan Liberec,SK České Budějovice,3,0,Stadión U Nisy,
5,08/23/2009,Bohemians Praha 1905,FC Viktoria Plzeň,0,1,Ďolíček,
5,08/23/2009,1.FK Příbram,SK Sigma Olomouc,2,1,Stadion Na Litavce,
5,08/23/2009,SK Kladno,FK Baumit Jablonec,1,2,Stadion Františka Kloze,
5,08/23/2009,AC Sparta Praha,FK Mladá Boleslav,1,0,Generali Česká pojišťovna Arena,
5,08/24/2009,FC Baník Ostrava,1. FC Brno,1,1,Bazaly,
6,08/29/2009,FK Mladá Boleslav,Bohemians Praha 1905,0,1,Městský stadion Mladá Boleslav,
6,08/29/2009,FC Viktoria Plzeň,SK Kladno,1,0,Doosan Aréna,
