round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/20/2018 18:30,FK Dukla Praha,FC Viktoria Plzeň,1,3,Na Julisce,Základní část
1,07/21/2018 17:00,FC Fastav Zlín,FK Mladá Boleslav,3,2,Letná,Základní část
1,07/21/2018 17:00,FC Slovan Liberec,MFK Karviná,1,0,Stadión U Nisy,Základní část
1,07/21/2018 17:00,1.FK Příbram,FK Teplice,1,1,Stadion Na Litavce,Základní část
1,07/21/2018 19:00,AC Sparta Praha,Slezský FC Opava,2,0,Generali Česká pojišťovna Arena,Základní část
1,07/22/2018 15:00,Bohemians Praha 1905,1.FC Slovácko,2,1,Ďolíček,Základní část
1,07/22/2018 18:00,SK Sigma Olomouc,SK Slavia Praha,0,3,Andrův stadión,Základní část
1,07/23/2018 18:00,FC Baník Ostrava,FK Jablonec,1,0,Městský stadion Ostrava,Základní část
2,07/27/2018 18:30,FK Mladá Boleslav,SK Sigma Olomouc,0,4,Městský stadion Mladá Boleslav,Základní část
2,07/28/2018 17:00,1.FK Příbram,Bohemians Praha 1905,4,2,Stadion Na Litavce,Základní část
2,07/28/2018 17:00,Slezský FC Opava,FC Fastav Zlín,1,2,Městský fotbalový stadión,Základní část
2,07/28/2018 17:00,1.FC Slovácko,FC Baník Ostrava,2,1,Městský fotbalový stadion Miroslava Valenty,Základní část
2,07/28/2018 19:00,SK Slavia Praha,MFK Karviná,4,0,Sinobo Stadium,Základní část
2,07/29/2018 15:00,FK Teplice,FK Dukla Praha,5,2,Na Stínadlech,Základní část
2,07/29/2018 18:00,FK Jablonec,AC Sparta Praha,1,2,Střelnice,Základní část
2,07/30/2018 18:00,FC Viktoria Plzeň,FC Slovan Liberec,1,0,Doosan Aréna,Základní část
3,08/03/2018 18:30,SK Slavia Praha,Slezský FC Opava,3,1,Sinobo Stadium,Základní část
3,08/04/2018 17:00,FC Baník Ostrava,1.FK Příbram,3,0,Městský stadion Ostrava,Základní část
3,08/04/2018 17:00,FC Fastav Zlín,FK Jablonec,1,1,Letná,Základní část
3,08/04/2018 17:00,FC Slovan Liberec,FK Teplice,2,2,Stadión U Nisy,Základní část
3,08/04/2018 19:00,SK Sigma Olomouc,FC Viktoria Plzeň,0,1,Andrův stadión,Základní část
3,08/05/2018 15:00,MFK Karviná,FK Mladá Boleslav,3,4,Městský stadion Karviná,Základní část
3,08/05/2018 18:00,AC Sparta Praha,1.FC Slovácko,1,0,Generali Česká pojišťovna Arena,Základní část
3,08/06/2018 18:00,FK Dukla Praha,Bohemians Praha 1905,0,1,Na Julisce,Základní část
4,08/10/2018 18:30,FK Mladá Boleslav,SK Slavia Praha,0,1,Městský stadion Mladá Boleslav,Základní část
4,08/11/2018 17:00,1.FK Příbram,FK Dukla Praha,4,0,Stadion Na Litavce,Základní část
