round,date,home_team,away_team,home_score,away_score,stadium,stage
,04/29/2000,FC Haka,Kotkan TP,0,0,,
,04/29/2000,FC Inter,TamU,3,0,,
,04/29/2000,FC Jazz,FC Jokerit,1,1,,
,04/29/2000,HJK,TPS,4,0,,
,04/29/2000,MYPA,RoPS,1,0,,
,04/29/2000,VPS,FC Lahti,0,2,,
,05/03/2000,FC Jokerit,FC Inter,1,1,,
,05/03/2000,FC Lahti,FC Haka,1,0,,
,05/03/2000,Kotkan TP,VPS,1,1,,
,05/03/2000,TamU,FC Jazz,1,1,,
,05/03/2000,TPS,MYPA,1,1,,
,05/07/2000,FC Jokerit,RoPS,2,0,,
,05/07/2000,MYPA,FC Haka,1,0,,
,05/07/2000,TamU,HJK,1,1,,
,05/10/2000,FC Haka,TamU,3,0,,
,05/10/2000,FC Inter,Kotkan TP,0,2,,
,05/10/2000,FC Jazz,RoPS,1,0,,
,05/10/2000,HJK,FC Lahti,0,0,,
,05/10/2000,MYPA,FC Jokerit,2,1,,
,05/10/2000,VPS,TPS,1,1,,
,05/13/2000,FC Jokerit,TPS,4,0,,
,05/15/2000,FC Inter,MYPA,1,2,,
,05/15/2000,FC Lahti,FC Jazz,0,1,,
,05/15/2000,Kotkan TP,HJK,1,2,,
,05/15/2000,RoPS,FC Haka,1,1,,
,05/15/2000,TamU,VPS,3,3,,
,05/20/2000,FC Haka,HJK,1,0,,
,05/21/2000,FC Jazz,Kotkan TP,1,0,,
,05/21/2000,MYPA,FC Lahti,1,0,,
,05/21/2000,RoPS,FC Inter,2,0,,
,05/21/2000,TPS,TamU,3,2,,
,05/21/2000,VPS,FC Jokerit,0,0,,
,05/24/2000,FC Haka,VPS,0,1,,
,05/24/2000,FC Inter,TPS,1,0,,
,05/24/2000,HJK,FC Jazz,0,0,,
,05/24/2000,MYPA,Kotkan TP,2,0,,
,05/27/2000,FC Lahti,TamU,1,0,,
,05/28/2000,FC Inter,FC Haka,1,4,,
,05/28/2000,FC Jazz,MYPA,1,0,,
,05/28/2000,Kotkan TP,FC Jokerit,0,5,,
,05/28/2000,VPS,RoPS,1,3,,
,05/31/2000,FC Jokerit,FC Haka,2,0,,
,05/31/2000,MYPA,VPS,1,0,,
,05/31/2000,RoPS,FC Lahti,0,0,,
,05/31/2000,TamU,Kotkan TP,2,0,,
,05/31/2000,TPS,HJK,2,1,,
,06/07/2000,FC Haka,FC Inter,5,1,,
,06/07/2000,FC Jazz,HJK,1,2,,
,06/07/2000,FC Lahti,MYPA,0,0,,
,06/07/2000,Kotkan TP,RoPS,2,3,,
,06/07/2000,TamU,FC Jokerit,1,1,,
,06/07/2000,TPS,VPS,1,1,,
,06/10/2000,FC Haka,MYPA,1,0,,
,06/10/2000,HJK,FC Jokerit,0,3,,
,06/14/2000,FC Inter,FC Jazz,1,1,,
,06/14/2000,FC Jokerit,FC Lahti,3,1,,
,06/14/2000,MYPA,HJK,1,1,,
,06/14/2000,RoPS,Kotkan TP,0,0,,
,06/14/2000,TamU,TPS,0,2,,
,06/14/2000,VPS,FC Haka,2,3,,
,06/19/2000,FC Haka,FC Jazz,0,1,,
,06/19/2000,FC Lahti,FC Jokerit,1,1,,
,06/19/2000,HJK,FC Inter,3,2,,
,06/19/2000,RoPS,TamU,1,2,,
,06/19/2000,TPS,Kotkan TP,0,2,,
,06/26/2000,FC Haka,RoPS,2,1,,
,06/26/2000,FC Inter,FC Jokerit,1,1,,
,06/26/2000,FC Jazz,TPS,3,0,,
,06/26/2000,HJK,VPS,2,1,,
,06/26/2000,Kotkan TP,FC Lahti,1,3,,
,06/28/2000,TamU,MYPA,3,1,,
,06/29/2000,VPS,FC Inter,0,1,,
,06/30/2000,FC Jazz,FC Lahti,0,0,,
,06/30/2000,FC Jokerit,HJK,2,1,,
,06/30/2000,TPS,FC Haka,0,3,,
,07/03/2000,FC Haka,FC Jokerit,0,0,,
,07/03/2000,FC Inter,RoPS,1,1,,
,07/03/2000,FC Lahti,TPS,1,2,,
,07/03/2000,VPS,TamU,0,1,,
,07/05/2000,MYPA,FC Jazz,1,1,,
,07/06/2000,HJK,TamU,0,0,,
,07/06/2000,Kotkan TP,FC Haka,1,2,,
,07/06/2000,TPS,FC Inter,1,4,,
,07/09/2000,FC Jazz,VPS,1,0,,
,07/09/2000,FC Jokerit,Kotkan TP,2,1,,
,07/09/2000,RoPS,HJK,0,5,,
,07/09/2000,TamU,FC Haka,0,4,,
,07/09/2000,TPS,FC Lahti,1,0,,
,07/12/2000,FC Inter,VPS,1,1,,
,07/12/2000,HJK,MYPA,3,2,,
,07/12/2000,Kotkan TP,FC Jazz,0,1,,
,07/12/2000,RoPS,TPS,1,0,,
,07/16/2000,HJK,RoPS,3,0,,
,07/16/2000,VPS,Kotkan TP,1,1,,
,07/17/2000,FC Jokerit,TamU,3,3,,
,07/20/2000,FC Inter,HJK,0,0,,
,07/23/2000,FC Jokerit,VPS,0,2,,
,07/26/2000,FC Jokerit,MYPA,2,2,,
,07/26/2000,Kotkan TP,FC Inter,1,0,,
,07/26/2000,RoPS,FC Jazz,4,1,,
,07/26/2000,TamU,FC Lahti,0,0,,
,07/26/2000,VPS,HJK,1,2,,
,07/30/2000,FC Jazz,FC Haka,1,0,,
,07/30/2000,FC Lahti,VPS,0,3,,
,07/30/2000,HJK,Kotkan TP,4,1,,
,07/30/2000,MYPA,TPS,2,0,,
,07/30/2000,RoPS,FC Jokerit,2,3,,
,07/30/2000,TamU,FC Inter,1,0,,
,08/02/2000,FC Jokerit,FC Jazz,1,1,,
,08/02/2000,FC Lahti,HJK,1,0,,
,08/02/2000,TPS,RoPS,1,0,,
,08/02/2000,VPS,MYPA,0,1,,
,08/06/2000,FC Haka,FC Lahti,1,0,,
,08/06/2000,FC Jazz,FC Inter,1,3,,
,08/06/2000,Kotkan TP,TamU,4,4,,
,08/06/2000,RoPS,VPS,1,4,,
,08/09/2000,FC Haka,TPS,1,1,,
,08/09/2000,FC Lahti,RoPS,0,2,,
,08/09/2000,Kotkan TP,MYPA,0,3,,
,08/12/2000,TamU,RoPS,4,1,,
,08/13/2000,FC Lahti,Kotkan TP,2,3,,
,08/13/2000,HJK,FC Haka,1,0,,
,08/13/2000,MYPA,FC Inter,2,1,,
,08/13/2000,TPS,FC Jokerit,1,4,,
,08/13/2000,VPS,FC Jazz,0,2,,
,08/19/2000,FC Jokerit,FC Haka,0,0,,
,08/19/2000,RoPS,MYPA,1,0,,
,08/20/2000,FC Inter,FC Lahti,3,0,,
,08/20/2000,FC Jazz,TamU,3,0,,
,08/20/2000,HJK,VPS,3,0,,
,08/20/2000,Kotkan TP,TPS,2,2,,
,08/23/2000,MYPA,FC Lahti,1,0,,
,08/23/2000,TamU,FC Jazz,2,0,,
,08/23/2000,TPS,Kotkan TP,0,1,,
