round,date,home_team,away_team,home_score,away_score,stadium,stage
1,05/14/2006 16:00,Víkingur R.,Fylkir,0,2,Víkingsvöllur,
1,05/14/2006 16:00,Grindavík,ÍA,3,2,Grindavíkurvöllur,
1,05/14/2006 16:00,ÍBV,Keflavík,2,1,Hásteinsvöllur,
1,05/14/2006 20:00,KR,FH,0,3,KR-völlur,
1,05/15/2006 20:00,Breiðablik,Valur,2,1,Kópavogsvöllur,
2,05/19/2006 19:15,Keflavík,Víkingur R.,2,1,Keflavíkurvöllur,
2,05/19/2006 19:15,Fylkir,Grindavík,2,1,Fylkisvöllur,
2,05/20/2006 14:00,Breiðablik,ÍBV,4,1,Kópavogsvöllur,
2,05/20/2006 16:00,ÍA,KR,1,2,Akranesvöllur,
2,05/21/2006 20:00,Valur,FH,0,2,Laugardalsvöllur,
3,05/24/2006 19:15,KR,Fylkir,1,0,KR-völlur,
3,05/24/2006 20:00,Grindavík,Keflavík,1,1,Grindavíkurvöllur,
3,05/25/2006 16:00,Víkingur R.,Breiðablik,4,1,Víkingsvöllur,
3,05/25/2006 19:15,ÍBV,Valur,0,3,Hásteinsvöllur,
3,05/25/2006 20:00,FH,ÍA,2,1,Kaplakrikavöllur,
4,05/28/2006 19:15,ÍBV,Víkingur R.,0,1,Hásteinsvöllur,
4,05/28/2006 19:15,Keflavík,KR,3,0,Keflavíkurvöllur,
4,05/28/2006 20:00,Fylkir,FH,1,2,Fylkisvöllur,
4,05/29/2006 19:15,Breiðablik,Grindavík,2,3,Kópavogsvöllur,
4,05/29/2006 20:00,Valur,ÍA,2,1,Laugardalsvöllur,
5,06/05/2006 19:15,ÍA,Fylkir,0,1,Akranesvöllur,
5,06/05/2006 19:15,Grindavík,ÍBV,0,0,Grindavíkurvöllur,
5,06/05/2006 19:15,Víkingur R.,Valur,3,1,Víkingsvöllur,
5,06/05/2006 20:00,FH,Keflavík,2,1,Kaplakrikavöllur,
5,06/06/2006 19:15,KR,Breiðablik,3,2,KR-völlur,
6,06/08/2006 19:15,Keflavík,ÍA,0,1,Keflavíkurvöllur,
6,06/08/2006 19:15,Valur,Fylkir,3,1,Laugardalsvöllur,
6,06/08/2006 19:15,Víkingur R.,Grindavík,0,0,Víkingsvöllur,
6,11/06/2006 19:15,Breiðablik,FH,1,1,Kópavogsvöllur,
6,06/12/2006 20:00,ÍBV,KR,2,0,Hásteinsvöllur,
7,06/12/2006 19:15,Fylkir,Keflavík,2,1,Fylkisvöllur,
7,06/15/2006 19:15,ÍA,Breiðablik,2,1,Akranesvöllur,
7,06/15/2006 19:15,KR,Víkingur R.,1,0,KR-völlur,
7,06/15/2006 19:15,Grindavík,Valur,1,1,Grindavíkurvöllur,
7,06/15/2006 19:15,FH,ÍBV,3,1,Kaplakrikavöllur,
8,06/21/2006 19:15,Valur,Keflavík,0,0,Laugardalsvöllur,
8,06/22/2006 19:15,ÍBV,ÍA,2,1,Hásteinsvöllur,
8,06/22/2006 19:15,Víkingur R.,FH,0,0,Víkingsvöllur,
8,06/22/2006 19:15,Grindavík,KR,5,0,Grindavíkurvöllur,
8,06/22/2006 19:15,Breiðablik,Fylkir,3,2,Kópavogsvöllur,
9,06/28/2006 19:15,Keflavík,Breiðablik,5,0,Keflavíkurvöllur,
9,06/28/2006 19:15,ÍA,Víkingur R.,1,4,Akranesvöllur,
9,06/28/2006 19:15,FH,Grindavík,2,0,Kaplakrikavöllur,
9,06/28/2006 20:00,Fylkir,ÍBV,1,1,Fylkisvöllur,
9,06/29/2006 20:00,KR,Valur,1,1,KR-völlur,
10,07/06/2006 20:00,FH,KR,2,0,Kaplakrikavöllur,
10,07/07/2006 18:00,ÍA,Grindavík,2,1,Akranesvöllur,
10,09/07/2006 14:00,Valur,Breiðablik,1,1,Laugardalsvöllur,
10,07/10/2006 20:00,Fylkir,Víkingur R.,1,0,Fylkisvöllur,
10,07/13/2006 19:15,Keflavík,ÍBV,6,2,Keflavíkurvöllur,
11,07/16/2006 20:00,FH,Valur,1,2,Kaplakrikavöllur,
11,07/17/2006 20:00,KR,ÍA,2,3,KR-völlur,
11,07/18/2006 19:15,ÍBV,Breiðablik,0,1,Hásteinsvöllur,
11,07/18/2006 19:15,Grindavík,Fylkir,1,1,Grindavíkurvöllur,
11,07/18/2006 19:15,Víkingur R.,Keflavík,1,1,Víkingsvöllur,
